35,35,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,35,35
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,35,35
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,35,35
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
27,27,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,27,27
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
43,43,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,43,43
212,212,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,212,212
212,212,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,212,212
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,35,35
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,35,35
35,35,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
35,35,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,205,206,35,35
37,37,24,25,25,25,25,25,25,25,25,25,25,25,214,214,25,25,25,25,25,25,25,25,25,25,25,26,37,37
37,37,32,33,33,33,33,33,33,33,33,33,33,33,214,214,33,33,33,33,33,33,33,33,33,33,33,34,37,37
